time_start,accelerationX,accelerationY,accelerationZ,time_end,rotationX,rotationY,rotationZ,Class,Activity
6.995,0.94214,0.80211,-0.25165,6.998,-0.26973,0.21681,0.066841,6,Lay-stand
7.005,0.84686,0.95516,-0.29369,7.007,-0.27339,0.25346,0.05218,6,Lay-stand
7.015,0.79204,1.0541,-0.483,7.018,-0.29722,0.26995,0.043017,6,Lay-stand
7.025,0.64371,1.1878,-0.22299,7.028,-0.32776,0.30844,0.026524,6,Lay-stand
7.035,0.44488,1.2048,-0.26102,7.037,-0.36747,0.31699,0.0094195,6,Lay-stand
7.044,0.20529,1.0444,-0.23916,7.047,-0.40534,0.30783,-0.0052412,6,Lay-stand
7.054,-0.080909,0.77601,-0.20506,7.056,-0.43833,0.29561,-0.016848,6,Lay-stand
7.064,-0.30598,0.44621,-0.17426,7.066,-0.46093,0.25285,-0.030898,6,Lay-stand
7.074,-0.50093,0.21085,-0.17092,7.077,-0.47498,0.21925,-0.031508,6,Lay-stand
7.085,-0.64781,-0.054187,-0.2115,7.087,-0.46948,0.19054,-0.032119,6,Lay-stand
7.095,-0.65568,-0.26627,-0.15897,7.097,-0.45604,0.16794,-0.028454,6,Lay-stand
7.104,-0.62992,-0.44077,-0.19217,7.106,-0.43161,0.13923,-0.015015,6,Lay-stand
7.114,-0.57527,-0.58056,-0.13452,7.116,-0.39312,0.12212,0.0014783,6,Lay-stand
7.124,-0.42954,-0.6269,0.06434,7.126,-0.34609,0.10258,0.017361,6,Lay-stand
7.134,-0.074214,-0.50717,0.15913,7.136,-0.29783,0.080585,0.0308,6,Lay-stand
7.144,0.18304,-0.29612,0.17661,7.146,-0.2398,0.061649,0.036298,6,Lay-stand
7.154,0.18776,-0.080892,0.32831,7.156,-0.1897,0.072644,0.028356,6,Lay-stand
7.165,0.23912,-0.031605,0.25354,7.167,-0.13106,0.070201,0.031411,6,Lay-stand
7.175,0.22465,0.11257,0.0028899,7.177,-0.081581,0.067146,0.035687,6,Lay-stand
7.185,0.16471,0.20928,-0.15417,7.187,-0.051038,0.064703,0.033854,6,Lay-stand
7.195,0.15506,0.1885,-0.094377,7.198,-0.025992,0.071422,0.021026,6,Lay-stand
7.205,0.073536,0.18198,-0.17045,7.207,0.0051618,0.094024,0.0027,6,Lay-stand
7.215,-0.027235,0.14134,-0.33116,7.217,0.030818,0.10441,-0.00096517,6,Lay-stand
7.225,-0.14239,0.16253,-0.59555,7.227,0.010049,0.080585,0.011863,6,Lay-stand
7.235,-0.15449,0.11901,-0.48124,7.237,-0.0070555,0.068368,0.019804,6,Lay-stand
7.245,-0.22041,-0.1032,-0.27582,7.246,0.0027184,0.077531,0.037519,6,Lay-stand
7.255,-0.26114,-0.5889,-0.25329,7.256,0.035705,0.073866,0.068673,6,Lay-stand
7.265,-0.11621,-0.65673,-0.24363,7.267,0.094348,0.031105,0.089443,6,Lay-stand
7.275,-0.088426,-0.52579,-0.43307,7.276,0.14505,-0.00065972,0.090054,6,Lay-stand
7.285,-0.09409,0.18201,-0.45906,7.286,0.15177,-0.0055466,0.056456,6,Lay-stand
7.295,-0.25766,0.18268,-0.28834,7.296,0.16582,-0.017764,0.05218,6,Lay-stand
7.305,0.027632,0.16609,-0.1671,7.306,0.17071,0.0048381,0.050958,6,Lay-stand
7.315,0.026722,0.18559,-0.1557,7.317,0.16582,0.021331,0.042406,6,Lay-stand
7.325,0.12982,0.41332,-0.071565,7.327,0.1762,0.02011,0.028356,6,Lay-stand
7.335,0.15142,0.45992,-0.055095,7.337,0.19453,0.019499,0.022859,6,Lay-stand
7.345,0.12149,0.33759,-0.16317,7.347,0.20553,0.014001,0.020415,6,Lay-stand
7.355,0.055659,0.21367,-0.20366,7.357,0.19453,0.029273,0.023469,6,Lay-stand
7.365,-0.024558,0.1464,-0.25012,7.367,0.1872,0.021942,0.026524,6,Lay-stand
7.375,-0.02092,0.099894,-0.42289,7.377,0.17559,0.0011729,0.027745,6,Lay-stand
7.385,0.029507,0.041837,-0.50606,7.387,0.16032,-0.01532,0.030189,6,Lay-stand
7.395,0.16021,0.097769,-0.43604,7.397,0.14566,-0.014099,0.028356,6,Lay-stand
7.405,0.27773,0.1654,-0.23868,7.406,0.13711,-0.0049358,0.014917,6,Lay-stand
7.415,0.32092,0.21731,-0.044944,7.417,0.1365,0.016445,0.0075869,6,Lay-stand
7.425,0.20121,0.17771,-0.013767,7.427,0.13405,0.035381,0.0014783,6,Lay-stand
7.435,0.027534,0.13661,-0.027131,7.437,0.14138,0.045766,0.0020892,6,Lay-stand
7.444,-0.16412,0.11141,-0.1064,7.447,0.15238,0.039047,0.0033109,6,Lay-stand
7.455,-0.31504,0.12839,-0.13487,7.456,0.16521,0.020721,0.0020892,6,Lay-stand
7.465,-0.41085,0.083335,-0.11023,7.467,0.17132,0.0060598,0.0020892,6,Lay-stand
7.475,-0.4264,-0.026854,-0.086968,7.477,0.17865,-0.0055466,0.0088087,6,Lay-stand
7.485,-0.36289,-0.0042331,-0.04867,7.487,0.18659,-0.025094,0.017361,6,Lay-stand
7.495,-0.27178,0.026702,0.020831,7.497,0.19148,-0.047085,0.022859,6,Lay-stand
7.505,-0.11596,0.067858,0.04762,7.506,0.19881,-0.059303,0.02408,6,Lay-stand
7.515,0.077005,0.14129,0.020161,7.516,0.19881,-0.066022,0.030189,6,Lay-stand
7.525,0.23048,0.22924,0.02664,7.527,0.19086,-0.062357,0.03813,6,Lay-stand
7.536,0.32647,0.33976,0.09099,7.539,0.18292,-0.047696,0.044239,6,Lay-stand
7.546,0.37689,0.44942,0.14495,7.549,0.17437,-0.020818,0.047293,6,Lay-stand
7.556,0.33976,0.55253,0.12515,7.558,0.16215,0.0042272,0.041795,6,Lay-stand
7.564,0.25817,0.65853,0.040563,7.566,0.1536,0.022553,0.036908,6,Lay-stand
7.574,0.13217,0.67535,-0.063281,7.576,0.14016,0.029273,0.030189,6,Lay-stand
7.584,0.040812,0.63814,-0.11911,7.586,0.12917,0.022553,0.027745,6,Lay-stand
7.594,-0.016999,0.55543,-0.16136,7.596,0.12,0.019499,0.020415,6,Lay-stand
7.604,-0.032885,0.47789,-0.17495,7.606,0.10779,0.010336,0.017361,6,Lay-stand
7.614,-0.0091934,0.36859,-0.16672,7.616,0.094959,0.0054489,0.01675,6,Lay-stand
7.625,0.025332,0.27979,-0.093363,7.627,0.079687,-0.0055466,0.018583,6,Lay-stand
7.636,0.062324,0.18584,0.014009,7.638,0.079077,-0.012877,0.019193,6,Lay-stand
7.644,0.06943,0.10589,0.12354,7.646,0.087629,-0.0079901,0.022859,6,Lay-stand
7.655,0.066974,0.022233,0.18381,7.656,0.10046,-0.0049358,0.02408,6,Lay-stand
7.665,0.045377,-0.039263,0.16543,7.666,0.11817,-0.0079901,0.02408,6,Lay-stand
7.675,0.0082474,-0.087409,0.14944,7.677,0.13772,-0.0043249,0.02408,6,Lay-stand
7.685,0.017812,-0.13799,0.1568,7.686,0.15788,-0.0043249,0.02408,6,Lay-stand
7.695,0.047759,-0.14341,-0.040171,7.697,0.17315,-0.010434,0.021026,6,Lay-stand
7.705,0.011903,-0.15685,-0.099708,7.706,0.18415,-0.020207,0.01675,6,Lay-stand
7.715,-0.021519,-0.19296,-0.10771,7.717,0.19514,-0.019597,0.012474,6,Lay-stand
7.726,-0.040574,-0.21713,-0.079819,7.728,0.21041,-0.020818,0.011252,6,Lay-stand
7.736,-0.093128,-0.20265,-0.13297,7.739,0.22202,-0.020818,0.0063652,6,Lay-stand
7.746,-0.1756,-0.19299,-0.20843,7.748,0.23668,-0.02937,0.0063652,6,Lay-stand
7.756,-0.24604,-0.20079,-0.23704,7.758,0.24523,-0.042199,0.0045326,6,Lay-stand
7.766,-0.31881,-0.21066,-0.22442,7.768,0.25806,-0.055638,0.0063652,6,Lay-stand
7.776,-0.37713,-0.24132,-0.20775,7.778,0.28005,-0.076407,0.011252,6,Lay-stand
7.786,-0.41141,-0.2625,-0.15062,7.788,0.29166,-0.098398,0.014917,6,Lay-stand
7.796,-0.42882,-0.32209,-0.10709,7.798,0.30815,-0.11917,0.020415,6,Lay-stand
7.806,-0.40541,-0.31704,-0.071286,7.808,0.32648,-0.13994,0.026524,6,Lay-stand
7.816,-0.40224,-0.28108,-0.093621,7.818,0.34053,-0.1601,0.031411,6,Lay-stand
7.826,-0.38594,-0.23388,-0.17063,7.828,0.35397,-0.18086,0.033243,6,Lay-stand
7.836,-0.40424,-0.20555,-0.23482,7.841,0.36802,-0.2108,0.041185,6,Lay-stand
7.845,-0.41517,-0.23259,-0.28664,7.846,0.38023,-0.23218,0.050958,6,Lay-stand
7.855,-0.37205,-0.22495,-0.26194,7.856,0.39734,-0.2505,0.060732,6,Lay-stand
7.864,-0.36708,-0.19356,-0.22616,7.866,0.412,-0.25844,0.07356,6,Lay-stand
7.874,-0.32604,-0.14041,-0.20745,7.876,0.42666,-0.2615,0.083945,6,Lay-stand
7.884,-0.36031,-0.13773,-0.14815,7.887,0.44071,-0.24012,0.096162,6,Lay-stand
7.894,-0.3431,-0.11331,-0.2129,7.896,0.44804,-0.21813,0.10349,6,Lay-stand
7.905,-0.34988,-0.091854,-0.27529,7.907,0.44682,-0.19247,0.10899,6,Lay-stand
7.915,-0.38066,-0.076957,-0.32568,7.917,0.44804,-0.16987,0.1096,6,Lay-stand
7.925,-0.39594,-0.028414,-0.40684,7.928,0.44254,-0.16559,0.10716,6,Lay-stand
7.935,-0.48066,-0.0018304,-0.4453,7.938,0.43888,-0.17353,0.10471,6,Lay-stand
7.945,-0.58084,0.010183,-0.40976,7.948,0.4401,-0.1827,0.10105,6,Lay-stand
7.955,-0.66178,0.070871,-0.31113,7.958,0.43704,-0.18697,0.094941,6,Lay-stand
7.965,-0.77141,0.093797,-0.15717,7.967,0.44437,-0.18942,0.09433,6,Lay-stand
7.975,-0.87381,0.061736,-0.054649,7.977,0.45781,-0.2053,0.095552,6,Lay-stand
7.986,-1.0359,-0.0012819,-0.020482,7.989,0.47247,-0.2334,0.1041,6,Lay-stand
7.995,-1.1223,-0.049919,-0.061391,7.997,0.48897,-0.26883,0.11999,6,Lay-stand
8.004,-1.1425,-0.094576,-0.085069,8.006,0.49446,-0.30854,0.1432,6,Lay-stand
8.014,-1.0951,-0.12218,-0.062856,8.016,0.49752,-0.34274,0.1713,6,Lay-stand
8.024,-0.94669,-0.12782,0.034085,8.026,0.49935,-0.37573,0.1994,6,Lay-stand
8.035,-0.77491,-0.16025,0.15099,8.037,0.50668,-0.39955,0.22383,6,Lay-stand
8.044,-0.56914,-0.15914,0.26715,8.046,0.51768,-0.41238,0.25193,6,Lay-stand
8.054,-0.40001,-0.13814,0.44994,8.056,0.5299,-0.40078,0.2837,6,Lay-stand
8.064,-0.17079,-0.080341,0.60188,8.066,0.56594,-0.39161,0.30447,6,Lay-stand
8.074,0.026243,-0.020329,0.78366,8.076,0.60625,-0.37634,0.31791,6,Lay-stand
8.084,0.30836,0.052437,0.86444,8.086,0.65329,-0.35313,0.31913,6,Lay-stand
8.094,0.46577,0.040448,0.85605,8.096,0.69605,-0.3177,0.32096,6,Lay-stand
8.104,0.58103,0.040893,0.679,8.107,0.73087,-0.27494,0.31852,6,Lay-stand
8.115,0.68159,0.0042583,0.49837,8.118,0.74064,-0.23096,0.32035,6,Lay-stand
8.125,0.77344,0.0023658,0.41377,8.128,0.73515,-0.1772,0.31852,6,Lay-stand
8.135,0.84688,0.081847,0.52012,8.138,0.72659,-0.11367,0.31668,6,Lay-stand
8.145,0.84059,0.22838,0.6747,8.147,0.72598,-0.051362,0.31302,6,Lay-stand
8.157,0.85394,0.35847,0.7913,8.159,0.73209,0.0078924,0.30508,6,Lay-stand
8.165,0.86771,0.42716,0.91185,8.168,0.7492,0.076309,0.29103,6,Lay-stand
8.175,0.80998,0.47466,0.8072,8.178,0.76141,0.12884,0.27637,6,Lay-stand
8.185,0.74923,0.55123,0.66606,8.188,0.75347,0.1655,0.26049,6,Lay-stand
8.195,0.76822,0.67437,0.63147,8.197,0.73942,0.19482,0.22383,6,Lay-stand
8.206,0.80688,0.79016,0.6862,8.209,0.71865,0.22964,0.21589,6,Lay-stand
8.216,0.84149,0.92508,0.81025,8.218,0.70033,0.25957,0.20551,6,Lay-stand
8.226,0.92959,1.0343,0.63495,8.229,0.68567,0.2895,0.20612,6,Lay-stand
8.236,0.91569,0.98574,0.82586,8.239,0.68139,0.36219,0.22505,6,Lay-stand
8.245,1.0032,0.94351,0.93649,8.249,0.693,0.44344,0.24338,6,Lay-stand
8.255,0.90611,0.90656,1.2656,8.257,0.71743,0.54973,0.27576,6,Lay-stand
8.264,0.52045,0.69525,1.3783,8.266,0.73026,0.65052,0.31363,6,Lay-stand
8.275,0.31716,0.62768,1.2074,8.277,0.72537,0.74215,0.35639,6,Lay-stand
8.284,0.28948,0.63057,1.0277,8.286,0.71254,0.81179,0.39549,6,Lay-stand
8.295,0.28096,0.51919,0.82342,8.297,0.68811,0.85822,0.41564,6,Lay-stand
8.305,0.3108,0.40006,0.66969,8.308,0.67406,0.88998,0.43031,6,Lay-stand
8.315,0.47372,0.27367,0.48131,8.317,0.65207,0.91991,0.44069,6,Lay-stand
8.325,0.63797,0.15674,0.42656,8.328,0.63435,0.95962,0.44558,6,Lay-stand
8.335,0.70427,0.017238,0.077021,8.339,0.61603,0.99261,0.4242,6,Lay-stand
8.345,0.85299,0.048306,-0.13781,8.348,0.57143,1.0073,0.37899,6,Lay-stand
8.355,0.87662,0.015162,-0.091529,8.358,0.53112,1.0238,0.34478,6,Lay-stand
8.365,0.84712,0.022894,-0.23223,8.368,0.4798,1.039,0.31119,6,Lay-stand
8.375,0.68185,-0.066048,-0.48276,8.378,0.40894,1.0482,0.28248,6,Lay-stand
8.385,0.47057,-0.20434,-0.68951,8.388,0.35091,1.0225,0.26537,6,Lay-stand
8.395,0.21449,-0.38442,-0.74209,8.399,0.31548,0.95351,0.26171,6,Lay-stand
8.405,-0.03152,-0.36201,-0.39881,8.407,0.33381,0.88693,0.26415,6,Lay-stand
8.415,-0.18363,-0.46937,-0.35011,8.418,0.39062,0.83561,0.28431,6,Lay-stand
8.425,-0.13641,-0.62884,-0.41209,8.428,0.45965,0.82523,0.33318,6,Lay-stand
8.435,-0.032466,-0.78692,-0.51879,8.439,0.51523,0.84722,0.40404,6,Lay-stand
8.445,0.30945,-0.80332,-0.47058,8.447,0.55983,0.88021,0.47184,6,Lay-stand
8.454,0.60815,-0.75064,-0.31773,8.457,0.62275,0.91808,0.51094,6,Lay-stand
8.464,0.72957,-0.61719,-0.27728,8.466,0.70094,0.93274,0.51583,6,Lay-stand
8.474,0.64267,-0.46378,-0.21065,8.476,0.76752,0.92358,0.51277,6,Lay-stand
8.485,0.59241,-0.32828,-0.23411,8.487,0.817,0.93152,0.50422,6,Lay-stand
8.494,0.6362,-0.087033,-0.29335,8.496,0.828,0.94862,0.49139,6,Lay-stand
8.504,0.86896,0.25533,-0.21663,8.506,0.828,0.94191,0.46329,6,Lay-stand
8.514,0.95091,0.43117,0.024746,8.516,0.84021,0.92541,0.43641,6,Lay-stand
8.525,0.77207,0.31534,0.50337,8.528,0.86893,0.91319,0.42053,6,Lay-stand
8.535,0.56563,0.098756,0.95647,8.538,0.92207,0.89365,0.41442,6,Lay-stand
8.545,0.51802,-0.37011,1.6522,8.548,0.98743,0.86249,0.41259,6,Lay-stand
8.555,0.86033,-0.47577,1.9057,8.558,1.0687,0.80324,0.39915,6,Lay-stand
8.565,1.2644,-0.56142,2.0524,8.567,1.1701,0.7446,0.36555,6,Lay-stand
8.575,1.6016,-0.55069,2.1552,8.577,1.2752,0.68901,0.31546,6,Lay-stand
8.585,1.7829,-0.50039,2.1691,8.588,1.3912,0.6719,0.24094,6,Lay-stand
8.595,1.6794,-0.64403,1.9185,8.598,1.5024,0.68779,0.16397,6,Lay-stand
8.606,1.4546,-0.69569,1.5783,8.608,1.6154,0.6829,0.080891,6,Lay-stand
8.615,1.1602,-0.68002,1.0567,8.618,1.7205,0.67374,0.0081978,6,Lay-stand
8.625,0.57519,-0.74087,0.92013,8.628,1.8139,0.70245,-0.061441,6,Lay-stand
8.635,0.090899,-0.89167,0.44548,8.638,1.842,0.7281,-0.067549,6,Lay-stand
8.645,-0.37973,-0.92985,0.17829,8.647,1.8536,0.74337,-0.048002,6,Lay-stand
8.654,-0.58445,-0.73183,-0.040654,8.657,1.8481,0.7672,-0.019902,6,Lay-stand
8.664,-0.67351,-0.37347,-0.30081,8.666,1.8158,0.79285,-0.0027978,6,Lay-stand
8.674,-0.73934,-0.29288,-0.33208,8.676,1.7871,0.8069,-0.0027978,6,Lay-stand
8.684,-0.72754,-0.15801,-0.22828,8.686,1.7614,0.835,0.05218,6,Lay-stand
8.695,-0.6304,-0.38291,-0.019127,8.697,1.7467,0.87227,0.088221,6,Lay-stand
8.705,-0.57032,-0.76093,0.058891,8.707,1.737,0.90159,0.13159,6,Lay-stand
8.715,-0.45473,-1.0631,0.098277,8.719,1.7309,0.90342,0.17924,6,Lay-stand
8.725,-0.36023,-1.3874,-0.048398,8.728,1.7174,0.88815,0.22994,6,Lay-stand
8.735,-0.18941,-1.3913,-0.31854,8.738,1.682,0.846,0.26293,6,Lay-stand
8.745,0.10915,-1.001,-0.43964,8.748,1.6356,0.75987,0.26843,6,Lay-stand
8.755,0.35434,-0.74371,-0.27746,8.759,1.5977,0.66946,0.25377,6,Lay-stand
8.765,0.60788,-0.71494,0.032503,8.768,1.5629,0.58211,0.24216,6,Lay-stand
8.775,0.9406,-0.75392,0.43083,8.778,1.5891,0.57233,0.23422,6,Lay-stand
8.785,1.1883,-0.63702,0.66883,8.787,1.6514,0.58638,0.21223,6,Lay-stand
8.795,1.2812,-0.32698,0.69128,8.797,1.7388,0.61692,0.1713,6,Lay-stand
8.805,1.0899,-0.054455,0.37707,8.808,1.8194,0.62487,0.13953,6,Lay-stand
8.815,0.65322,0.16748,-0.10363,8.818,1.8707,0.63403,0.13098,6,Lay-stand
8.825,0.23342,0.25634,-0.46875,8.827,1.8811,0.63036,0.14503,6,Lay-stand
8.835,-0.47526,0.58915,-1.1066,8.841,1.8549,0.63036,0.17252,6,Lay-stand
8.845,-0.81119,0.6749,-1.0188,8.847,1.8188,0.59005,0.18596,6,Lay-stand
8.855,-0.94285,0.66944,-0.82169,8.857,1.7779,0.56256,0.20245,6,Lay-stand
8.865,-1.1636,0.57132,-0.40958,8.867,1.7357,0.51491,0.21162,6,Lay-stand
8.875,-1.3398,0.46799,-0.057503,8.876,1.7357,0.4972,0.21162,6,Lay-stand
8.885,-1.4167,0.31204,0.025494,8.887,1.751,0.47337,0.20612,6,Lay-stand
8.895,-1.499,0.21357,-0.017353,8.899,1.7632,0.44039,0.20612,6,Lay-stand
8.904,-1.3742,0.31098,0.034295,8.906,1.7816,0.3964,0.21895,6,Lay-stand
8.914,-1.2766,0.47611,-0.061213,8.916,1.7681,0.34326,0.23605,6,Lay-stand
8.924,-1.0379,0.6431,-0.10099,8.926,1.7712,0.2895,0.25987,6,Lay-stand
8.934,-0.76339,0.87055,0.015597,8.936,1.7681,0.27667,0.2727,6,Lay-stand
8.944,-0.56034,1.0878,-0.13946,8.946,1.7706,0.22841,0.28675,6,Lay-stand
8.954,-0.33249,1.318,-0.40993,8.956,1.7364,0.20826,0.28492,6,Lay-stand
8.964,-0.10628,1.5773,-0.80126,8.966,1.6368,0.1936,0.25926,6,Lay-stand
8.974,0.036652,1.7172,-1.1215,8.976,1.5103,0.15755,0.22994,6,Lay-stand
8.984,0.10002,1.7986,-0.91783,8.987,1.3839,0.16305,0.19146,6,Lay-stand
8.994,-0.037881,1.6105,-0.63397,8.996,1.3081,0.16488,0.16947,6,Lay-stand
9.005,-0.12425,1.432,-0.42956,9.009,1.2477,0.19604,0.15969,6,Lay-stand
9.015,-0.074842,1.3005,-0.4126,9.017,1.189,0.22108,0.15603,6,Lay-stand
9.025,-0.045995,1.2331,-0.56654,9.026,1.1243,0.22108,0.15603,6,Lay-stand
9.034,0.044744,1.2902,-0.7349,9.037,1.0516,0.22536,0.15786,6,Lay-stand
9.044,0.080142,1.3453,-0.82933,9.047,0.97888,0.24185,0.14381,6,Lay-stand
9.054,-0.12701,1.2606,-0.8355,9.056,0.89092,0.25041,0.1377,6,Lay-stand
9.064,-0.27966,1.2198,-0.73945,9.066,0.83594,0.25529,0.12854,6,Lay-stand
9.074,-0.36004,1.0836,-0.60437,9.077,0.77363,0.29133,0.11938,6,Lay-stand
9.084,-0.53134,0.80621,-0.54486,9.087,0.69666,0.32004,0.1206,6,Lay-stand
9.094,-0.81127,0.44729,-1.0278,9.097,0.61236,0.28095,0.16641,6,Lay-stand
9.105,-0.83555,0.20803,-1.5683,9.107,0.49691,0.21742,0.23177,6,Lay-stand
9.115,-0.71361,0.50694,-1.6193,9.117,0.3558,0.17832,0.30874,6,Lay-stand
9.125,-0.42847,1.0108,-1.2671,9.128,0.20614,0.16977,0.3735,6,Lay-stand
9.135,-0.13115,1.4178,-0.83223,9.138,0.071135,0.15083,0.4187,6,Lay-stand
9.145,0.20967,1.8657,-0.12772,9.147,-0.037599,0.16122,0.43703,6,Lay-stand
9.155,0.44924,2.1983,0.60497,9.158,-0.079748,0.18321,0.40098,6,Lay-stand
9.165,0.32831,2.0482,1.1377,9.167,-0.054092,0.21559,0.3344,6,Lay-stand
9.175,-0.0065899,1.5879,1.116,9.177,0.0094379,0.26446,0.26598,6,Lay-stand
9.185,-0.49754,0.85561,0.87425,9.188,0.077244,0.26995,0.22933,6,Lay-stand
9.195,-0.86372,0.21568,0.74083,9.197,0.10901,0.26323,0.24888,6,Lay-stand
9.205,-0.9952,-0.20447,0.7446,9.207,0.11634,0.23452,0.29897,6,Lay-stand
9.215,-0.83587,-0.18711,0.99747,9.217,0.12306,0.25041,0.31913,6,Lay-stand
9.225,-0.83053,-0.10946,1.2621,9.228,0.17926,0.25957,0.32829,6,Lay-stand
9.236,-0.86221,-0.038157,1.2464,9.238,0.25439,0.24735,0.32524,6,Lay-stand
9.244,-1.0635,-0.091248,1.0977,9.247,0.32648,0.22719,0.32279,6,Lay-stand
9.254,-1.0117,-0.13223,0.8501,9.256,0.37962,0.17466,0.3234,6,Lay-stand
9.264,-0.78315,0.03033,0.73142,9.267,0.43399,0.086694,0.3063,6,Lay-stand
9.274,-0.73181,0.088231,0.71709,9.276,0.45476,0.029273,0.29286,6,Lay-stand
9.284,-0.54381,0.21706,0.63364,9.286,0.46331,-0.04342,0.27087,6,Lay-stand
9.294,-0.26436,0.32093,0.70741,9.296,0.46331,-0.097176,0.23605,6,Lay-stand
9.304,-0.080225,0.3945,0.78237,9.306,0.44865,-0.11184,0.18962,6,Lay-stand
9.315,-0.044322,0.27632,0.71779,9.317,0.4401,-0.13383,0.15847,6,Lay-stand
9.325,0.059471,0.13392,0.70468,9.327,0.44254,-0.14543,0.13343,6,Lay-stand
9.335,0.070292,0.16225,0.72647,9.338,0.4798,-0.17598,0.079669,6,Lay-stand
9.345,-0.072239,-0.10129,0.94485,9.349,0.52073,-0.17842,0.076004,6,Lay-stand
9.354,-0.13073,-0.4201,1.1213,9.356,0.56044,-0.16193,0.057678,6,Lay-stand
9.364,-0.021299,-0.42545,1.3139,9.366,0.59037,-0.10145,0.022248,6,Lay-stand
9.374,-0.0013552,-0.32317,1.2394,9.376,0.60747,-0.061135,0.0081978,6,Lay-stand
9.384,-0.16918,-0.45436,1.1161,9.386,0.62152,-0.036701,-0.0040195,6,Lay-stand
9.394,-0.20716,-0.072089,1.1785,9.396,0.63863,-0.011655,-0.024178,6,Lay-stand
9.404,-0.42775,0.13838,0.98177,9.406,0.66001,0.012168,-0.04678,6,Lay-stand
9.415,-0.74197,0.047504,1.0364,9.418,0.68261,0.0085033,-0.060219,6,Lay-stand
9.425,-0.69416,-0.041779,1.0982,9.428,0.7046,0.017055,-0.058997,6,Lay-stand
9.436,-0.71223,-0.11831,1.1958,9.438,0.72293,0.026218,-0.071215,6,Lay-stand
9.444,-0.8127,-0.29093,1.1974,9.447,0.75653,0.018277,-0.071826,6,Lay-stand
9.455,-0.70851,-0.17778,1.1255,9.457,0.79257,-0.0012706,-0.073658,6,Lay-stand
9.465,-0.64859,0.12417,0.91493,9.467,0.80112,-0.00065972,-0.090151,6,Lay-stand
9.475,-0.52929,0.39568,0.66173,9.477,0.76874,0.028662,-0.099925,6,Lay-stand
9.485,-0.40797,0.51255,0.49885,9.487,0.72293,0.035992,-0.069382,6,Lay-stand
9.495,-0.26124,0.50586,0.48994,9.497,0.67834,0.043933,-0.014404,6,Lay-stand
9.505,-0.098913,0.34836,0.4673,9.507,0.65512,0.059205,0.042406,6,Lay-stand
9.515,-0.00093937,0.15259,0.3562,9.517,0.64535,0.07692,0.10105,6,Lay-stand
9.525,0.098626,0.15937,0.21649,9.527,0.63435,0.10013,0.15175,6,Lay-stand
9.535,0.31397,0.49718,0.15418,9.537,0.62397,0.12029,0.17069,6,Lay-stand
9.545,0.52711,0.98106,0.19076,9.547,0.61847,0.16794,0.1658,6,Lay-stand
9.555,0.68522,1.2389,0.27817,9.557,0.62519,0.21436,0.14442,6,Lay-stand
9.565,0.62659,1.0287,-0.1613,9.567,0.62091,0.20642,0.11999,6,Lay-stand
9.576,0.75425,1.0184,-0.29887,9.578,0.58609,0.18565,0.071117,6,Lay-stand
9.585,0.72684,1.0942,0.072876,9.587,0.58243,0.15389,0.016139,6,Lay-stand
9.595,0.38013,0.98099,0.34431,9.597,0.58732,0.12029,-0.026011,6,Lay-stand
9.605,-0.11967,0.74247,0.40407,9.608,0.58976,0.12274,-0.049224,6,Lay-stand
9.615,-0.46773,0.59647,0.39521,9.617,0.62152,0.066535,-0.066328,6,Lay-stand
9.625,-0.7046,0.39713,0.32161,9.627,0.62336,0.0017837,-0.058386,6,Lay-stand
9.635,-0.90083,0.092835,0.053016,9.638,0.60442,-0.081294,-0.033341,6,Lay-stand
9.645,-0.8686,-0.0033103,0.001277,9.646,0.58671,-0.13383,-0.0021869,6,Lay-stand
9.655,-0.72712,-0.017682,0.18779,9.656,0.58609,-0.16376,0.013085,6,Lay-stand
9.665,-0.5431,0.083052,0.32751,9.667,0.59953,-0.16865,0.018583,6,Lay-stand
9.675,-0.56847,0.014207,0.45887,9.676,0.63435,-0.1601,0.025302,6,Lay-stand
9.685,-0.29653,0.14749,0.46466,9.687,0.67039,-0.13627,0.013085,6,Lay-stand
9.695,-0.34861,0.036576,0.29218,9.697,0.69483,-0.11489,-0.013182,6,Lay-stand
9.705,-0.179,-0.075797,0.16321,9.707,0.68994,-0.10573,-0.023567,6,Lay-stand
9.715,-0.15744,-0.21948,0.12867,9.717,0.68261,-0.10206,-0.018069,6,Lay-stand
9.725,-0.19948,-0.30898,0.011548,9.727,0.67406,-0.11672,0.034465,6,Lay-stand
9.735,0.014866,-0.28937,0.0073686,9.738,0.65879,-0.1039,0.12548,6,Lay-stand
9.745,0.22415,-0.27931,0.062221,9.748,0.66123,-0.091679,0.22872,6,Lay-stand
9.755,0.31193,-0.45478,0.17165,9.757,0.68567,-0.055638,0.3961,6,Lay-stand
9.765,0.422,-0.47167,0.2488,9.767,0.69727,-0.014099,0.48773,6,Lay-stand
9.775,0.25089,-0.38122,0.086125,9.777,0.68261,0.032938,0.56592,6,Lay-stand
9.786,-0.094116,-0.26232,0.034426,9.79,0.6484,0.078142,0.62884,6,Lay-stand
9.795,-0.19366,0.017424,0.13047,9.798,0.62275,0.10869,0.64838,6,Lay-stand
9.805,-0.44261,0.20033,0.1337,9.809,0.59159,0.13068,0.65327,6,Lay-stand
9.814,-0.72722,0.39171,-0.055957,9.816,0.53845,0.13923,0.66854,6,Lay-stand
